pool_id,pool_name.name,pool_name.ticker,pool_name.description,active_stake,live_stake,pledged,live_pledge,blocks.epoch,delegators,epochs.0.no,epochs.0.data.epoch_stake,epochs.0.data.delegators,epochs.0.data.block.minted,epochs.0.data.reward.member_lovelace,epochs.0.data.reward.leader_lovelace,pool_update.active.margin,pool_update.active.fixed_cost,pool_update.active.pledge,saturation,f_reward_ada_a0_0.3,f_reward_ada_a0_0.303,f_reward_ada_a0_0.33
pool1258yqnsegc3k7raqcdkxu4893aqexxljflmg9g96yfha2qytayv,1 Percent Pool #2 (v3),1PCT2,The 1 Percent Pool is dedicated to run stake pools with only 1% fee - ALWAYS!,560337048234,,55087895719,,0,90,644,560337048234,90,0,0,0,0.01,340000000,50000000000,,166.4492003364,166.0662905574,162.6978361103
pool125kh7e0y9lwya4sz5etmsk7hvga9jtfpuhw00vz9zvk6sh8xh5r,CHOCO Stake Pool,CHOCO,次世代のブロックチェーン技術であるCardanoの発展に貢献しています。ぜひ「CHOCO Stake Pool」をよろしくお願いいたします。,7757931713010,,93963622359,,6,52,644,7757931713010,52,6,1578211480,189469274,0,170000000,10000000000,,2304.8939820634,2299.5955094433,2252.9848856427
pool1263z8symvqmmsg876y2lzluv29am2v9fpzka9sf3nrhz7uwlzap,♥ 𓃬 LION 𓃬 ♥  ,LION,Delegate to [LION]. Big Block Bonuses! divided by ONLY 50 delegators!:Every 3 mo! TOSIDROP added.  Please support BAREMETAL & Single Pool Operators for TRUE decentralization!,297273492819,,1072829681,,0,43,644,297273492819,43,0,0,0,0.005,170000000,1000000000,,88.2890459728,88.0857747600,86.2975994294
pool126f65lklaqw39jgx9wl8klqtx99evewxk0x5yc2jzzp5wfs8fde,Prophet,XPPX,Prophet Pool is Supporting Cardano Decentralization.,536845683641,,144631572944,,1,24,644,536845683641,24,1,0,294707869,0,340000000,119000000000,,159.5057341125,159.1391435259,155.9142488912
pool126kcx3ve6xedpdk8gm9gtgs5x2h77tuwe5hjjcrp2nshu2xv8l3,ADA Africa,ADAAF,ADA for hope and prosperity,2939165647,,2647043882,,0,3,644,2939165647,3,0,0,0,0.0799,340000000,2500000000,,0.8729177948,0.8709080160,0.8532280066
pool126mkma8nv5axltmz7mmg8qz9e70nmhnf58hwx5772fhwgkhk6ag,NAP-Nekota ADA Pool,NAP,猫のアイコンのNekota ADA Poolです。初期テストネットから既にプール運営開始。多くの経験を通して、皆様に福を招くプールとして、ベストパフォーマンス目指します ,18131001028506,,22185264157,,17,189,644,18131001028506,189,17,4523014732,485603179,0.03,340000000,20000000000,,5385.2748164336,5372.8804798749,5263.8475943581
pool126ugnr0nxjxz72jrlzrqetqx0exn43t5w67u9vuq23xex4ym7dv,,,,109611710,,109611710,,0,1,644,109611710,1,0,0,0,0.15,345000000,100000000,,0.0325541076,0.0324791557,0.0318198044
pool126ut5j5qz5wg09sjxrjugmjhqyslgam9cyj7a275y99l6n3gql0,BIOME Pool,BIOME,BIOME Stake Pool,5516812820,,1210482,,0,4,644,5516812820,4,0,0,0,0.02,340000000,10000000000,,1.6384647134,1.6346923465,1.6015068635
pool127cp6le6v4hs453tkwnjd6ua9fcmmh7y5zc44zx752yzklgcrcq,IPMComputers Pool,IPMCo,Based in North Carolina hosted by IPM Computers,1442483670,,1442483670,,0,2,644,1442483670,2,0,0,0,0.06,340000000,200000000,,0.4284101454,0.4274237828,0.4187467586
pool127gdv243hfcrapslaqq0nnh64u2gts72gtrt4888g6g2z0zsu64,the Token Square,TTS17,the Token Square - where you find all CNFT Projects!,1165746560976,,156831795235,,0,431,644,1165746560976,431,0,0,0,0.01,340000000,28000000000,,346.4029333954,345.6072010133,338.6071492303
pool127jufnlxk4n6he84qjf8ppzmxs9sjnqlhulnuzsk0uc0whtl9sn,WILDR Staking Pool,WILDR,Let's Get Wild Again,31110339119,,12012868419,,0,18,644,31110339119,18,0,0,0,0,340000000,6000000000,,9.2398725841,9.2186015255,9.0314801827
pool127xwsah7jllutuhen8vl7sve5278h7hhxtnys3cl438dyhuwgjg,ARTZ Pool,ARTZ,Bare Metal Server. 24/7 Monitoring. Industry grade security. 10% donation to PS ARTS charity. Built to scale and handle smart contracts.,2380628940652,,2024253871906,,5,114,644,2380628940652,114,5,166234045,1310100848,0.02,340000000,1500000000000,,708.0080691049,706.3876802810,692.1331319805
pool127xz8pls3lr6nct6w274ph2g4u83vqajgykf3l9ll772gvmju8z,,,,2162167160,,2026816204,,0,2,644,2162167160,2,0,0,0,0,340000000,2000000000,,0.6421527130,0.6406742372,0.6276680962
pool128r8qqgl9zgy3ff4759a2qslyauu5takaec3nxx4a6mvj3ys8da,Bitcão Stake Pool,BTCAO,A stake pool oficial do Bitcão,1491555536180,,21597087334,,0,2868,644,1491555536180,2868,0,0,0,0,700000000,1000000,,443.0207294000,442.0010918317,433.0313478102
pool128sj7hpet8874ycvxml85wlv9eyd8pehjhnj3clcvhrr5g5s9qj,Biz Pool,BIZ,Created for /biz/.,25021369300,,13456933998,,0,2,644,25021369300,2,0,0,0,0.01,340000000,10000000000,,7.4313954202,7.4142873156,7.2637874475
pool12a4mx8ztxg7dwatm6lmfm36q7eyygkt3y3h29tklvcp6vyxp0nt,,,,14785014207,,0,,0,15,644,14785014207,15,0,0,0,0.03,340000000,50000000000,,4.3910723467,4.3809624339,4.2920256068
pool12ahcpgfgzkm29zajw8fgfqjma6ngsks7zdk4tr7q280pwfvtlek,Binance Node - 13,BNP,Binance Staking Pool,32128043520627,,42438594545,,22,12,644,32128043520627,12,22,5760447917,720797904,0.06,345000000,2000000,,9543.4275215565,9521.4705546555,9328.3152819172
pool12ame5t8hdltyl30npznvhn23kxnvthk82j9p7dr4uew3y92uqes,EoK,EoK,"Don't be a turd, Stake with the bird",81651547632,,27419621,,0,62,644,81651547632,62,0,0,0,0.01,340000000,30000000000,,24.2500874177,24.1942545483,23.7030932161
pool12cc8t9yr58xureweksj73v87xkm6svcs8j3xnt93zd5zw5q6ugr,,,,0,,0,,0,0,644,0,0,0,0,0,0,340000000,900000000000,,0.0000000000,0.0000000000,0.0000000000
pool12cmz6vtm43tztqck4xnayhpmeml4ljxutvuexhwgsvrpwllnscv,Pop Up World Stake Pool,PUWSP, Pop Up World Stake Pool - Help fund exciting projects. Pop Up World’s mission is to help start-ups and entrepreneurs reach for the stars!  Stake and grow your ADA. You are rewarded with ADA and PopUpWorld Token (PUW). Your ADA is not locked.,7598555142,,12621346,,0,9,644,7598555142,9,0,0,0,0.6,340000000,2000000,,2.2567314549,2.2515356046,2.2058277486
pool12d3th585ga2w593eu5zqnkahsnlczjpqxemjc0qhku7awnhvn8a,H3ART POOL,H3ART,Our mission is to support the treatment of congenital and structural heart disease.,171544280445,,12065358034,,1,6,644,171544280445,6,1,0,294612812,0,340000000,10000000000,,50.9499705244,50.8326864420,49.8009392511
pool12dcwy586prq83qggtfvaxwdpys9dw4sl2yahrdjyjxsqzcq84rk,,,,1863101150722,,38522997904,,0,25,644,1863101150722,25,0,0,0,0,170000000,10000000000,,553.4121680309,552.1388097394,540.9370864234
pool12e8xz54gjtcz6dzkhua9uq9dp23cqcmf6xc4929t4ep4ketccsm,SOCK STAKE,SOCK,SOCK STAKE Ada Pool,32836442065,,12620060010,,0,26,644,32836442065,26,0,0,0,0,170000000,12600000000,,9.7525457443,9.7300946127,9.5325921766
pool12eht6dqxpzqj87xuextrpufz2gxmt4reuesuw26r2utzw0kw906,CanadaStakes,CAN1,"Based in Ottawa Canada, creator and operator of https://adaview.live with a mission to advance the local Cardano community through assistance, knowledge, and support for local charities, while providing a stable staking platform for our delegators.",6368382236304,,107042749400,,3,232,644,6368382236304,232,3,672435840,211506225,0,200000000,40000000000,,1892.1477321523,1887.7989863547,1849.5431022712
pool12f2r9xf4wvht030xwjhpjvy5yptr275qr2qcydnx57jkxyfzz2w,Cardano FREE stake pool,FREE1,Just a pool maintained by a few cardano enthusiasts. We try to make our pool as cost-effective and reliable as possible.,501185996294,,410840456440,,0,20,644,501185996294,20,0,0,0,0,170000000,300000000000,,148.8935445867,148.5511732984,145.5393356494
pool12f68ksfmsthe4r9xx2up9x4zx43tstu3psmjvk57papsv8vu9re,,,,1093094791,,1093094791,,0,1,644,1093094791,1,0,0,0,0,340000000,1000000000,,0.3246434660,0.3238960137,0.3173206811
pool12fvqhdv6wx77zkjdq06k5ylzswd06w7yavt8fd6sm5pwk30k9l4,,,,0,,0,,0,0,644,0,0,0,0,0,0.05,360000000,100000000000,,0.0000000000,0.0000000000,0.0000000000
pool12fzerww0hmk0fyvaujz5t2kg6hl4n8daz85rqy5jk8qk58r59y6,Zetetic 2,ZETE2,Stake securely with Zetetic 2 for an excellent return on your stake.,102085687836,,2438264057,,0,58,644,102085687836,58,0,0,0,0,170000000,1000000000,,30.3191974122,30.2493939110,29.6353330351
pool12g6gfm5c4q7rzwwxdmh0xdxk07tyvujp6d9tke2m46k7q7cz7p0,Nodeasy #2,NDE,"Nodeasy, for staking economy.",114243911768,,3373193811,,0,5,644,114243911768,5,0,0,0,0.03,340000000,2000000000,,33.9302772516,33.8521611779,33.1649746647
pool12h408zlkavwxw4wkw96mt8unjs8sn27k0yk4yhz4pzvsx0wvmq5,,,,579882630,,2201398,,0,4,644,579882630,4,0,0,0,0.075,340000000,0,,0.1722221257,0.1718256051,0.1683374162
pool12hhrd4azpps5jxppcqs2pgtylatg7xkhaqmnetgv2988k3t4drf,YAM Pool,YAM,"Your ADA Matters! We maintain our nodes, laugh at ourselves, and promise only what we can deliver: a reliable pool that treats your ADA like it matters... because it does.",6208049253,,500000000,,0,15,644,6208049253,15,0,0,0,0.0249,340000000,500000000,,1.8437616101,1.8395166046,1.8021733229
pool12hszgt63rau649xhfuy4mjmdukzpy0atyskd7hujl7zdxjv7e8c,,,,7304864,,7304864,,0,1,644,7304864,1,0,0,0,1,340000000,0,,0.0021695066,0.0021645116,0.0021205704
pool12jqfrwhuv2jn0uymwmud2d63gp5drj08fjfart9dxgpu2tmj8a0,Input Output Global (IOHK) - Private,IOGP,Our mission is to provide economic identity to the billions of people who lack it. IOHK will not use the IOHK ticker.,2925923,,2925923,,0,0,644,2925923,0,0,0,0,1,500000000,64000000000000,,0.0008689839,0.0008669832,0.0008493828
pool12jzydsj2yjjn59zefvgz2q47rvfk950xckm5x4ejcdvucueg5c8,StakeZilla2,ZILLA,"Parked pool, coming soon to producction",51006764,,0,,0,1,644,51006764,1,0,0,0,0.02,340000000,20000000,,0.0151487443,0.0151138661,0.0148070433
pool12kdg7dmdfh0t9hmy43pvl38ftu5dvppyn86wgkc4jq8557xkyz7,RenewPool,RENEW,"Cardano Stake Pool supporting projects in renewable energies and recycled materials. Switzerland based, on bare metal servers.",184656933092,,38708382315,,0,19,644,184656933092,19,0,0,0,0,170000000,30000000000,,54.8486451042,54.7224275458,53.6120926339
pool12ktz62g9d32nq0cdk9jyyqg6kquj7lnmx776at5h598supql0t2,CTEC2 Stake Pool,CTEC2,Operation by CTEC for partner,7464030535472,,14784168716,,10,6,644,7464030535472,6,10,1130821694,1815312941,0.5,680000000,10000000000,,2216.9048280036,2211.8019356047,2166.9118295391
pool12l453n0jtxqq88cgwgr67z06ldyhqqvwxgkn0sgungjfvhtp2el,Everstake,EVERS,"Everstake is the №1 staking infrastructure platform, trusted by retail and institutional clients worldwide. Committed to the highest standards of compliance, we deliver secure staking solutions across 130+ chains with a reliability rate of 99.98%",39421087918967,,1496409636,,29,13694,644,39421087918967,13694,29,7806136479,726051776,0.04,400000000,1000000000,,11707.9258121241,11680.9704045023,11443.8438863259
pool12lsfsh2s8yt8dvrt9m8kgrgr6ktntngvn2vad60xlqz7kxz9fxr,POP4,POP4,"Let’s Enjoy Comfortably,Carefree,Easy staking !気楽・気ままな簡単ステーキングを楽しもう！とにかく放置がしたい、詐欺だったら怖い、匿名参加したい、損したくない、日本語ですぐ質問したい…というあなたに、POPOOLはピッタリ。あなたの気楽・気ままな簡単ステーキングライフをサポート！",4122221288075,,53389480809,,6,51,644,4122221288075,51,6,1338978307,428972126,0.05,340000000,50000000000,,1224.5281037972,1221.7112683764,1196.9315883589
pool12m0v0myprg2nfvlymzaghvjrzhnlzkh2psn3sur2nhkj5wpkdmh,Dapp Central Stake Pool,DAPP,"Thank you for choosing to delegate with the DAPP stake pool. We're grateful for your support and are committed to providing a reliable, secure, and decentralized platform for you to earn rewards while contributing to the maintenance of Cardano.",363054558046,,1097454129,,0,78,644,363054558046,78,0,0,0,0,170000000,1000000000,,107.8257714306,107.5775201800,105.3936557952
pool12m7z9p7jqymxrvvp6z7vmfdu6j6u6y43p0m6y4xalz43sc8s4t9,n/a,N/A,n/a,28840311622564,,0,,27,17,644,28840311622564,17,27,7233543364,720712809,0.05,340000000,0,,8565.4225070283,8545.7016570505,8372.2174880728
pool12mca6l778v2e5wq5a4kc08h6grcv9j6f7yykt9wyjttckfxksvg,,,,1014271248,,1014271248,,0,1,644,1014271248,1,0,0,0,0.01,340000000,500000000,,0.3012332838,0.3005397306,0.2944385481
pool12mmcc4rc2fzfv7gyv8h06nvnsrm3m7erzdv8x6gzvjxlu2lf09n,1 Percent Pool #3 (v1),1PCT3,The 1 Percent Pool is dedicated to run stake pools with only 1% fee - ALWAYS!,13287132572180,,60812148607,,17,309,644,13287132572180,309,17,4601545811,407655103,0.01,340000000,50000000000,,3947.1343350718,3938.0557649647,3858.1916519922
pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,,,,507423329,,507423329,,0,1,644,507423329,1,0,0,0,0.005,340000000,500000000,,0.1507020888,0.1503551154,0.1473027936
pool12n6lycv28kjtkzecfz2a3uujyxy6ewuwjcmjq84my67psqmgagv,MANTIS POOL,MANT,Incredible ZERO margin fees! Trust MANTIS to deliver consistent staking rewards.,1419735920231,,102162163857,,1,15,644,1419735920231,15,1,0,294708160,0,340000000,100000000000,,421.8090968938,420.8394780167,412.3097480459
pool12ndf7w5f4fdn746s5zlay4aexvcsjncnnmjwfp8falascjqav3y,SAMON Pool,SAMON,SAMON Pool is the stake pool of the Salmon Nation Decentralized Alliance (SANADA) organization.,528154948533,,41152163133,,0,33,644,528154948533,33,0,0,0,0.031415,170000000,3000000000,,156.8823174253,156.5213447769,153.3458711032
pool12nhydvz643puda5jjc7hxyphk9685n8tlsgeenfvtttckd803e5,,,,581187987,,1434673,,0,2,644,581187987,2,0,0,0,0.075,340000000,0,,0.1726098094,0.1722123962,0.1687163551
pool12p0qtp89dfzr6spqq4xl6ha2s9m8lqydnvfafyd0h38fy0hfv3f,Red Panda Pool,PANDA,Red Pandas Rule!,45059513161,,41880230,,0,9,644,45059513161,9,0,0,0,0,500000000,20000000,,13.3824431485,13.3516317124,13.0805837404
pool12pk63q22re4up2dg86tyjwthuauqu0ryq3jlxs9v29zk68cpugl,Arkano Pool,0AKN0,Here to help promote decentralization and awareness of Cardano. Offering a highly reliable stake pool for maximizing rewards. Follow us on Twitter - @ArkanoPool,189140724848,,8007615571,,0,51,644,189140724848,51,0,0,0,0,170000000,5000000000,,56.1754783478,56.0461577316,54.9085252438
pool12plmfgtqk4nj0wse5wnr49xth22fjacxm0gxg3wc88ewzztpwf5,Ample Pool,AMPLE,"AMPLE pool is a bare-metal, NJ hosted Cardano network node committed to the secure decentralization of the blockchain and 100% up-time.",3707804452,,0,,0,2,644,3707804452,2,0,0,0,0.0199,340000000,100000000,,1.1011990466,1.0986636731,1.0763600109
pool12pupdkq80hxxcje94kjgc75x9vsqsgaz65upnmx7k7zmvc3rpd5,,,,0,,0,,0,0,644,0,0,0,0,0,0.04,340000000,1000000000,,0.0000000000,0.0000000000,0.0000000000
pool12pvaxxcv3sgad5jqgfnggn337y76kp02uauptkufjjjes7nxwfm,Commercial Sovereignty Restoration,SVRN,"Sleeping Natives is an environmental non-profit organization seeking to inspire, inform, and accelerate the adoption of decentralized, alternative energy & financial technologies.",812448451732,,144877264385,,0,53,644,812448451732,53,0,0,0,0.016,170000000,144777000000,,241.4043661852,240.8496732756,235.9700439205
pool12pwp8hln0cjsxv0h2a0463qsakkhwetfhyqw7vzmpwd2jdj86n6,Kobe ADA Pool,KAP,"A secure, reliable and stable pool installed on VPS Servers. Maintained by Japanese engineers for 7/24/365. New delegators are highly appreciated. 日本語対応可能です。安全、健全に運営しております。ご委任を宜しくお願い致します。",823870099593,,248053793409,,1,10,644,823870099593,10,1,0,294775253,0.01,340000000,200000000000,,244.8500351162,244.2879427280,239.3432202154
pool12qj3qpa2ca3jq8nj6p5psjrx7xu7dvjm25xra5s0sxxps4qx7c8,,,,24517029,,24517029,,0,1,644,24517029,1,0,0,0,0.03,340000000,1000000000,,0.0072814301,0.0072646654,0.0071171873
pool12ql6www8aa8usn98azlkz76d2htxtm9swalvyac27rlq6mdkxc7,Input Output Global (IOHK) - Private,IOGP,Our mission is to provide economic identity to the billions of people who lack it. IOHK will not use the IOHK ticker.,1481480,,1481480,,0,0,644,1481480,0,0,0,0,1,500000000,64000000000000,,0.0004399919,0.0004389788,0.0004300672
pool12qrgswlflndwp3met59zmuclqp4wryn4e9428gm7n8vwymnhvng,Knights of ADA,VALOR,Nobly Serving Cardano with a reliable stake pool. Stake with VALOR today!,15586226058,,10404054130,,0,3,644,15586226058,3,0,0,0,0.0437,340000000,10000000000,,4.6290900373,4.6184327355,4.5246805315
pool12qtv7kyrx8g0d5890alk6dkc6n6nyfx80synspvqafjrqd3ergz,Asahi Stake Pool,ASAHI,カルダノADAの発展に貢献したくステークプールを立ち上げました。誠実なプール運営に覚悟を持って取り組みます。何卒よろしくお願いします。,7432589983611,,56266914401,,6,56,644,7432589983611,56,6,1417104760,350779889,0,340000000,40000000000,,2207.9178904181,2202.8391887087,2158.1618879569
pool12r08n33avu33ncstukwxyr440mgaazmuclay38v0yt34xytu2dq,Falcon Cardano Stakepool,FALCO,El primer Stakepool de Argentina dedicado a promover e impulsar la tecnología Blockchain y los Smart Contracts. We are driving Cardano adoption in Argentina and Latin America.,301142139289,,176436507892,,0,44,644,301142139289,44,0,0,0,0.02,340000000,42000000000,,89.4630739792,89.2573497332,87.4475950876
pool12rruj0mjqzaf8ryg7ny0x77y80lpdxd7zh4kgg5zyy0r2rzue0q,ADA Infinitum - Arkansas,INFAR,"The first and only locally owned, operated, and hosted stake pool in the Arkansas/Oklahoma region",6058690105,,0,,0,1,644,6058690105,1,0,0,0,0.015,340000000,2500000000,,1.7994096653,1.7952668440,1.7588224768
pool12rs385dd534g8gtdtmnvlhq63whdvc6vnuzxa5cpx843zdy73qy,⭐ TERA2 ⭐,TERA2,Hello This is TERA Staking Pool #2,8659698887615,,800261266,,6,895,644,8659698887615,895,6,1413208618,354405264,0.01,340000000,300000000,,2571.8934802191,2565.9720858111,2513.8816237266
pool12rt30v5khmh2y9nap3ffe6envd89lq9qf8f4usr0enwwzzwktsu,Brazil Pool,BRAZL,With Brazil Pool we are bringing Cardano adoption and education to Brazil,559966054,,1698713,,0,1,644,559966054,1,0,0,0,0,340000000,0,,0.1663070058,0.1659241041,0.1625557201
pool12rv575nj9cfvy0r4th7jtz5x3nt6waht0qe5fdr58ucx77tk7pu,BIZ Pool,4BIZ,Created for /biz/,6160723066,,5647630894,,0,2,644,6160723066,2,0,0,0,0.01,340000000,5000000000,,1.8297060319,1.8254933882,1.7884347931
pool12t3wyzzmg5ms5tzz7w6evedrf7mh07m875r6dfk8xpmgzjc3d9g,,,,347887492,,0,,0,1,644,347887492,1,0,0,0,0.15,345000000,100000000,,0.1033208037,0.1030829203,0.1009902620
pool12t3zmafwjqms7cuun86uwc8se4na07r3e5xswe86u37djr5f0lx,#1 Nordic Pool,NORTH,"Please delegate to Nordic Pool 4. NORTH is your trusted stake pool operator, established at main-net launch. Official SundaeSwap Scooper. Stay updated, request support, and hang out with our great community at the NORTH Telegram group",56274024656517,,11005441921,,61,4101,644,56274024656517,4101,61,17611921681,343433273,0,340000000,10000000000,,16713.8042630263,16675.3298497219,16336.8707251644
pool12te7g032e9dqjqe5xsr05mrk7xs9ve4w6t275cda7e9quafr3zq,,,,134520635,,0,,0,2,644,134520635,2,0,0,0,0.075,340000000,10000000000,,0.0399519287,0.0398599443,0.0390507574
pool12tlu3dm864fzxgcjp9jrsykcmcvxskjtqwy07z982avqx3n9dp2,,,,41825743,,0,,0,1,644,41825743,1,0,0,0,0,345000000,18308000000,,0.0124220281,0.0123934278,0.0121418319
pool12tvj2j05hh6gtsvw349vuesyn0zphh75u7vadh5rkjs566s2ty5,,,,1145957833,,6818951,,0,2,644,1145957833,2,0,0,0,0,340000000,4000000000,,0.3403435234,0.3395599236,0.3326666027
pool12u28yewx8ycf6dj77lzpj6vvhjwp6veh6kxpc63h8fqnqqtlwmu,Noops Pool,NOOPS,"Pool operated by a professional Devops Team. We give back to our delegators, join us to earn extra rewards.",398101799172,,107359077011,,0,200,644,398101799172,200,0,0,0,0,340000000,60000000000,,118.2701035364,117.9981594949,115.6058698067
pool12udshcl3ycj4qpxes28n0ugsye23h89rj8z2a5ast4482m08xe7,QQQ,QQQ,QQQ,22941073963435,,66390035685,,25,31,644,22941073963435,31,25,0,7365052021,0.9999,35000000000,0,,6815.1264122225,6799.4528352034,6661.5724960133
pool12v7aukl49ehf9ysagq960ek26jeywnq3yzv5hgl4ecvhvyax5p6,Winner,WIN,⛳ Winner Winner Chicken Dinner - 0% fees and original ITN Verified Pool!,0,,0,,0,0,644,0,0,0,0,0,0,340000000,35000000000,,0.0000000000,0.0000000000,0.0000000000
pool12vs4c3cm0tr49c7alrevfs0xa5g3s4al4fn46h33e69uusat04v,Bloom,BLOOM,"Bloom is committed to providing top quality staking services to our delegates through low latency, 24/7 uptime, and the highest return on stake. Operated by bigpey.",34510916686131,,1000001000000,,29,2895,644,34510916686131,2895,29,7621819421,899551920,0.04,340000000,1000000000000,,10288.5865210337,10265.2876338456,10060.3274984307
pool12vx0utf438rpxskmvwm870vpz6qnur39jzl7gs3hhhldqekzjea,Feliz Stakepool,FELIZ,The happiest pool on earth. Feliz Navidad.,2039980436,,1497611094,,0,2,644,2039980436,2,0,0,0,0,340000000,1200000000,,0.6058645098,0.6044695893,0.5921984843
